Amplitude,Time
703,2021-09-14 14:28:17.099225
436,2021-09-14 14:28:17.103226
336,2021-09-14 14:28:17.107227
287,2021-09-14 14:28:17.111227
264,2021-09-14 14:28:17.119228
247,2021-09-14 14:28:17.124233
996,2021-09-14 14:28:17.128234
996,2021-09-14 14:28:17.132234
996,2021-09-14 14:28:17.140237
591,2021-09-14 14:28:17.144236
399,2021-09-14 14:28:17.148237
319,2021-09-14 14:28:17.156239
283,2021-09-14 14:28:17.160239
260,2021-09-14 14:28:17.165243
245,2021-09-14 14:28:17.169244
998,2021-09-14 14:28:17.177247
997,2021-09-14 14:28:17.181246
976,2021-09-14 14:28:17.185247
515,2021-09-14 14:28:17.189249
370,2021-09-14 14:28:17.197262
312,2021-09-14 14:28:17.201253
278,2021-09-14 14:28:17.206252
259,2021-09-14 14:28:17.214255
995,2021-09-14 14:28:17.218257
997,2021-09-14 14:28:17.222258
997,2021-09-14 14:28:17.226258
763,2021-09-14 14:28:17.234260
458,2021-09-14 14:28:17.238260
352,2021-09-14 14:28:17.243262
301,2021-09-14 14:28:17.246263
275,2021-09-14 14:28:17.255267
261,2021-09-14 14:28:17.259269
996,2021-09-14 14:28:17.263267
996,2021-09-14 14:28:17.271266
996,2021-09-14 14:28:17.275266
634,2021-09-14 14:28:17.279265
420,2021-09-14 14:28:17.283264
335,2021-09-14 14:28:17.291267
295,2021-09-14 14:28:17.296271
276,2021-09-14 14:28:17.300268
260,2021-09-14 14:28:17.304271
996,2021-09-14 14:28:17.312281
998,2021-09-14 14:28:17.316283
997,2021-09-14 14:28:17.320270
550,2021-09-14 14:28:17.324276
391,2021-09-14 14:28:17.332272
326,2021-09-14 14:28:17.337290
296,2021-09-14 14:28:17.341277
275,2021-09-14 14:28:17.348278
992,2021-09-14 14:28:17.353279
998,2021-09-14 14:28:17.357280
997,2021-09-14 14:28:17.361281
839,2021-09-14 14:28:17.369283
488,2021-09-14 14:28:17.373284
372,2021-09-14 14:28:17.377283
326,2021-09-14 14:28:17.381283
296,2021-09-14 14:28:17.390291
286,2021-09-14 14:28:17.394290
997,2021-09-14 14:28:17.398289
997,2021-09-14 14:28:17.407293
997,2021-09-14 14:28:17.410292
685,2021-09-14 14:28:17.414293
446,2021-09-14 14:28:17.420296
363,2021-09-14 14:28:17.430298
319,2021-09-14 14:28:17.433299
302,2021-09-14 14:28:17.436301
289,2021-09-14 14:28:17.439299
997,2021-09-14 14:28:17.447302
997,2021-09-14 14:28:17.451303
997,2021-09-14 14:28:17.456304
586,2021-09-14 14:28:17.463306
419,2021-09-14 14:28:17.468309
347,2021-09-14 14:28:17.472308
319,2021-09-14 14:28:17.476308
301,2021-09-14 14:28:17.484309
285,2021-09-14 14:28:17.488310
996,2021-09-14 14:28:17.492313
996,2021-09-14 14:28:17.497316
927,2021-09-14 14:28:17.504322
520,2021-09-14 14:28:17.509317
391,2021-09-14 14:28:17.513319
343,2021-09-14 14:28:17.517319
316,2021-09-14 14:28:17.525322
297,2021-09-14 14:28:17.529323
997,2021-09-14 14:28:17.533322
997,2021-09-14 14:28:17.541325
997,2021-09-14 14:28:17.545325
742,2021-09-14 14:28:17.550328
467,2021-09-14 14:28:17.554329
378,2021-09-14 14:28:17.562330
335,2021-09-14 14:28:17.566331
310,2021-09-14 14:28:17.570332
304,2021-09-14 14:28:17.574334
995,2021-09-14 14:28:17.582335
997,2021-09-14 14:28:17.587340
996,2021-09-14 14:28:17.590336
624,2021-09-14 14:28:17.599342
437,2021-09-14 14:28:17.603341
365,2021-09-14 14:28:17.607344
328,2021-09-14 14:28:17.611344
316,2021-09-14 14:28:17.619345
301,2021-09-14 14:28:17.623346
997,2021-09-14 14:28:17.627346
996,2021-09-14 14:28:17.632350
997,2021-09-14 14:28:17.640356
549,2021-09-14 14:28:17.644353
412,2021-09-14 14:28:17.648353
354,2021-09-14 14:28:17.657359
333,2021-09-14 14:28:17.660355
313,2021-09-14 14:28:17.664357
994,2021-09-14 14:28:17.668357
996,2021-09-14 14:28:17.676414
997,2021-09-14 14:28:17.681361
810,2021-09-14 14:28:17.684414
496,2021-09-14 14:28:17.689363
392,2021-09-14 14:28:17.697364
354,2021-09-14 14:28:17.701364
328,2021-09-14 14:28:17.705365
317,2021-09-14 14:28:17.713367
996,2021-09-14 14:28:17.717368
997,2021-09-14 14:28:17.722371
997,2021-09-14 14:28:17.726372
675,2021-09-14 14:28:17.734373
457,2021-09-14 14:28:17.738374
385,2021-09-14 14:28:17.742375
346,2021-09-14 14:28:17.746376
330,2021-09-14 14:28:17.754377
321,2021-09-14 14:28:17.758379
997,2021-09-14 14:28:17.762417
996,2021-09-14 14:28:17.767384
997,2021-09-14 14:28:17.774437
583,2021-09-14 14:28:17.779384
435,2021-09-14 14:28:17.783386
372,2021-09-14 14:28:17.791389
346,2021-09-14 14:28:17.795387
332,2021-09-14 14:28:17.799388
978,2021-09-14 14:28:17.803388
997,2021-09-14 14:28:17.811391
997,2021-09-14 14:28:17.815391
898,2021-09-14 14:28:17.820395
526,2021-09-14 14:28:17.824397
412,2021-09-14 14:28:17.832398
368,2021-09-14 14:28:17.836399
347,2021-09-14 14:28:17.840416
330,2021-09-14 14:28:17.848400
996,2021-09-14 14:28:17.852402
997,2021-09-14 14:28:17.856405
997,2021-09-14 14:28:17.861406
729,2021-09-14 14:28:17.869408
481,2021-09-14 14:28:17.873409
400,2021-09-14 14:28:17.877409
366,2021-09-14 14:28:17.881410
343,2021-09-14 14:28:17.889411
338,2021-09-14 14:28:17.893412
996,2021-09-14 14:28:17.897432
997,2021-09-14 14:28:17.906419
996,2021-09-14 14:28:17.910418
619,2021-09-14 14:28:17.914420
453,2021-09-14 14:28:17.919421
393,2021-09-14 14:28:17.926434
360,2021-09-14 14:28:17.930435
351,2021-09-14 14:28:17.934417
339,2021-09-14 14:28:17.938419
997,2021-09-14 14:28:17.946422
997,2021-09-14 14:28:17.951444
995,2021-09-14 14:28:17.955426
552,2021-09-14 14:28:17.959429
434,2021-09-14 14:28:17.967429
383,2021-09-14 14:28:17.971431
365,2021-09-14 14:28:17.975431
350,2021-09-14 14:28:17.983432
996,2021-09-14 14:28:17.987432
996,2021-09-14 14:28:17.992435
996,2021-09-14 14:28:17.996436
785,2021-09-14 14:28:18.004439
507,2021-09-14 14:28:18.008439
416,2021-09-14 14:28:18.012441
384,2021-09-14 14:28:18.016440
363,2021-09-14 14:28:18.024441
351,2021-09-14 14:28:18.029445
996,2021-09-14 14:28:18.033445
996,2021-09-14 14:28:18.041447
996,2021-09-14 14:28:18.045448
660,2021-09-14 14:28:18.049448
470,2021-09-14 14:28:18.053450
410,2021-09-14 14:28:18.061451
378,2021-09-14 14:28:18.066454
361,2021-09-14 14:28:18.070453
357,2021-09-14 14:28:18.074455
996,2021-09-14 14:28:18.082456
997,2021-09-14 14:28:18.086459
997,2021-09-14 14:28:18.090459
580,2021-09-14 14:28:18.098460
452,2021-09-14 14:28:18.102461
400,2021-09-14 14:28:18.106461
375,2021-09-14 14:28:18.111463
366,2021-09-14 14:28:18.119464
991,2021-09-14 14:28:18.123469
996,2021-09-14 14:28:18.127882
997,2021-09-14 14:28:18.131822
855,2021-09-14 14:28:18.140249
530,2021-09-14 14:28:18.143247
433,2021-09-14 14:28:18.148335
393,2021-09-14 14:28:18.152485
378,2021-09-14 14:28:18.159619
363,2021-09-14 14:28:18.164342
997,2021-09-14 14:28:18.168887
997,2021-09-14 14:28:18.176114
996,2021-09-14 14:28:18.180121
707,2021-09-14 14:28:18.184741
492,2021-09-14 14:28:18.189366
420,2021-09-14 14:28:18.196509
393,2021-09-14 14:28:18.201605
372,2021-09-14 14:28:18.204695
367,2021-09-14 14:28:18.209710
997,2021-09-14 14:28:18.216974
997,2021-09-14 14:28:18.221095
996,2021-09-14 14:28:18.225860
613,2021-09-14 14:28:18.233865
465,2021-09-14 14:28:18.238487
414,2021-09-14 14:28:18.241488
385,2021-09-14 14:28:18.246722
375,2021-09-14 14:28:18.253841
366,2021-09-14 14:28:18.258975
997,2021-09-14 14:28:18.262089
996,2021-09-14 14:28:18.267251
945,2021-09-14 14:28:18.279639
545,2021-09-14 14:28:18.280645
437,2021-09-14 14:28:18.282528
386,2021-09-14 14:28:18.290833
365,2021-09-14 14:28:18.294677
350,2021-09-14 14:28:18.299968
995,2021-09-14 14:28:18.302966
997,2021-09-14 14:28:18.311211
997,2021-09-14 14:28:18.315274
755,2021-09-14 14:28:18.319453
493,2021-09-14 14:28:18.323726
401,2021-09-14 14:28:18.332592
366,2021-09-14 14:28:18.336603
345,2021-09-14 14:28:18.340389
329,2021-09-14 14:28:18.344671
997,2021-09-14 14:28:18.352203
996,2021-09-14 14:28:18.357058
997,2021-09-14 14:28:18.361340
637,2021-09-14 14:28:18.368579
449,2021-09-14 14:28:18.373730
385,2021-09-14 14:28:18.377835
352,2021-09-14 14:28:18.381843
332,2021-09-14 14:28:18.390085
328,2021-09-14 14:28:18.394067
997,2021-09-14 14:28:18.397198
997,2021-09-14 14:28:18.402332
997,2021-09-14 14:28:18.409538
556,2021-09-14 14:28:18.414404
426,2021-09-14 14:28:18.418832
373,2021-09-14 14:28:18.426666
343,2021-09-14 14:28:18.430665
336,2021-09-14 14:28:18.434676
994,2021-09-14 14:28:18.439211
997,2021-09-14 14:28:18.446316
996,2021-09-14 14:28:18.450441
821,2021-09-14 14:28:18.454751
508,2021-09-14 14:28:18.458756
410,2021-09-14 14:28:18.466826
366,2021-09-14 14:28:18.471669
351,2021-09-14 14:28:18.475680
335,2021-09-14 14:28:18.483683
997,2021-09-14 14:28:18.487684
997,2021-09-14 14:28:18.491684
996,2021-09-14 14:28:18.495703
684,2021-09-14 14:28:18.503686
473,2021-09-14 14:28:18.507688
397,2021-09-14 14:28:18.512689
371,2021-09-14 14:28:18.516691
350,2021-09-14 14:28:18.524693
342,2021-09-14 14:28:18.528694
997,2021-09-14 14:28:18.532695
996,2021-09-14 14:28:18.536696
997,2021-09-14 14:28:18.544697
595,2021-09-14 14:28:18.548698
446,2021-09-14 14:28:18.552698
396,2021-09-14 14:28:18.560711
366,2021-09-14 14:28:18.565703
353,2021-09-14 14:28:18.569703
965,2021-09-14 14:28:18.573704
997,2021-09-14 14:28:18.581705
997,2021-09-14 14:28:18.586705
906,2021-09-14 14:28:18.589707
534,2021-09-14 14:28:18.594707
433,2021-09-14 14:28:18.602710
387,2021-09-14 14:28:18.606720
367,2021-09-14 14:28:18.610725
357,2021-09-14 14:28:18.618714
996,2021-09-14 14:28:18.623716
996,2021-09-14 14:28:18.626714
997,2021-09-14 14:28:18.631714
735,2021-09-14 14:28:18.639717
497,2021-09-14 14:28:18.643716
415,2021-09-14 14:28:18.647718
383,2021-09-14 14:28:18.651714
368,2021-09-14 14:28:18.660720
353,2021-09-14 14:28:18.663719
997,2021-09-14 14:28:18.667719
996,2021-09-14 14:28:18.675722
997,2021-09-14 14:28:18.680723
629,2021-09-14 14:28:18.684725
463,2021-09-14 14:28:18.688724
406,2021-09-14 14:28:18.696727
380,2021-09-14 14:28:18.700729
361,2021-09-14 14:28:18.704728
358,2021-09-14 14:28:18.708730
997,2021-09-14 14:28:18.716731
997,2021-09-14 14:28:18.720732
997,2021-09-14 14:28:18.724733
558,2021-09-14 14:28:18.729737
442,2021-09-14 14:28:18.737739
398,2021-09-14 14:28:18.741739
371,2021-09-14 14:28:18.745739
364,2021-09-14 14:28:18.753741
996,2021-09-14 14:28:18.758744
996,2021-09-14 14:28:18.762745
997,2021-09-14 14:28:18.766745
789,2021-09-14 14:28:18.773746
512,2021-09-14 14:28:18.778747
427,2021-09-14 14:28:18.782748
386,2021-09-14 14:28:18.786749
373,2021-09-14 14:28:18.794749
360,2021-09-14 14:28:18.798752
996,2021-09-14 14:28:18.802752
996,2021-09-14 14:28:18.811757
997,2021-09-14 14:28:18.815760
664,2021-09-14 14:28:18.819758
478,2021-09-14 14:28:18.823760
409,2021-09-14 14:28:18.831760
385,2021-09-14 14:28:18.835762
368,2021-09-14 14:28:18.839763
357,2021-09-14 14:28:18.844765
998,2021-09-14 14:28:18.852766
997,2021-09-14 14:28:18.856770
997,2021-09-14 14:28:18.860768
585,2021-09-14 14:28:18.868769
450,2021-09-14 14:28:18.872786
404,2021-09-14 14:28:18.876771
378,2021-09-14 14:28:18.880772
363,2021-09-14 14:28:18.889798
991,2021-09-14 14:28:18.893775
997,2021-09-14 14:28:18.897780
996,2021-09-14 14:28:18.901777
861,2021-09-14 14:28:18.909780
527,2021-09-14 14:28:18.913780
435,2021-09-14 14:28:18.917781
392,2021-09-14 14:28:18.921782
371,2021-09-14 14:28:18.929784
364,2021-09-14 14:28:18.933785
997,2021-09-14 14:28:18.937787
996,2021-09-14 14:28:18.946789
996,2021-09-14 14:28:18.950790
710,2021-09-14 14:28:18.954791
493,2021-09-14 14:28:18.958792
417,2021-09-14 14:28:18.966794
384,2021-09-14 14:28:18.970792
372,2021-09-14 14:28:18.974794
357,2021-09-14 14:28:18.978798
996,2021-09-14 14:28:18.996802
997,2021-09-14 14:28:18.998804
997,2021-09-14 14:28:18.999802
614,2021-09-14 14:28:19.003803
461,2021-09-14 14:28:19.007805
404,2021-09-14 14:28:19.011805
383,2021-09-14 14:28:19.015804
364,2021-09-14 14:28:19.023810
359,2021-09-14 14:28:19.027808
997,2021-09-14 14:28:19.031808
997,2021-09-14 14:28:19.036812
946,2021-09-14 14:28:19.044813
548,2021-09-14 14:28:19.048814
439,2021-09-14 14:28:19.052815
400,2021-09-14 14:28:19.060816
374,2021-09-14 14:28:19.064816
366,2021-09-14 14:28:19.068817
995,2021-09-14 14:28:19.073822
997,2021-09-14 14:28:19.081824
997,2021-09-14 14:28:19.085824
763,2021-09-14 14:28:19.089825
505,2021-09-14 14:28:19.093825
427,2021-09-14 14:28:19.101828
388,2021-09-14 14:28:19.105829
374,2021-09-14 14:28:19.109829
364,2021-09-14 14:28:19.113829
997,2021-09-14 14:28:19.122833
996,2021-09-14 14:28:19.126834
995,2021-09-14 14:28:19.130836
646,2021-09-14 14:28:19.138838
475,2021-09-14 14:28:19.142837
410,2021-09-14 14:28:19.146838
385,2021-09-14 14:28:19.150840
370,2021-09-14 14:28:19.158851
358,2021-09-14 14:28:19.163844
996,2021-09-14 14:28:19.167851
997,2021-09-14 14:28:19.171846
996,2021-09-14 14:28:19.179848
576,2021-09-14 14:28:19.184845
448,2021-09-14 14:28:19.187846
404,2021-09-14 14:28:19.195921
381,2021-09-14 14:28:19.200849
364,2021-09-14 14:28:19.204863
994,2021-09-14 14:28:19.208857
995,2021-09-14 14:28:19.216858
997,2021-09-14 14:28:19.220850
829,2021-09-14 14:28:19.224850
521,2021-09-14 14:28:19.229853
433,2021-09-14 14:28:19.236883
395,2021-09-14 14:28:19.240910
372,2021-09-14 14:28:19.244908
367,2021-09-14 14:28:19.253855
997,2021-09-14 14:28:19.257856
997,2021-09-14 14:28:19.261857
997,2021-09-14 14:28:19.265858
691,2021-09-14 14:28:19.273859
488,2021-09-14 14:28:19.278864
418,2021-09-14 14:28:19.282861
385,2021-09-14 14:28:19.286862
374,2021-09-14 14:28:19.294865
361,2021-09-14 14:28:19.298865
997,2021-09-14 14:28:19.302864
998,2021-09-14 14:28:19.310867
997,2021-09-14 14:28:19.314869
603,2021-09-14 14:28:19.319873
460,2021-09-14 14:28:19.323874
404,2021-09-14 14:28:19.330935
384,2021-09-14 14:28:19.335875
367,2021-09-14 14:28:19.339878
953,2021-09-14 14:28:19.343876
997,2021-09-14 14:28:19.351878
996,2021-09-14 14:28:19.356884
911,2021-09-14 14:28:19.359881
543,2021-09-14 14:28:19.364883
436,2021-09-14 14:28:19.372886
400,2021-09-14 14:28:19.376885
375,2021-09-14 14:28:19.380886
365,2021-09-14 14:28:19.388887
996,2021-09-14 14:28:19.392889
997,2021-09-14 14:28:19.396889
996,2021-09-14 14:28:19.400890
743,2021-09-14 14:28:19.409894
499,2021-09-14 14:28:19.413896
426,2021-09-14 14:28:19.417896
389,2021-09-14 14:28:19.421898
373,2021-09-14 14:28:19.429898
365,2021-09-14 14:28:19.433899
996,2021-09-14 14:28:19.437900
996,2021-09-14 14:28:19.445902
997,2021-09-14 14:28:19.449902
633,2021-09-14 14:28:19.453903
472,2021-09-14 14:28:19.458907
410,2021-09-14 14:28:19.465965
384,2021-09-14 14:28:19.470909
371,2021-09-14 14:28:19.474909
358,2021-09-14 14:28:19.478910
997,2021-09-14 14:28:19.486912
997,2021-09-14 14:28:19.490914
996,2021-09-14 14:28:19.494914
565,2021-09-14 14:28:19.502918
445,2021-09-14 14:28:19.507919
401,2021-09-14 14:28:19.511918
380,2021-09-14 14:28:19.515919
364,2021-09-14 14:28:19.523921
995,2021-09-14 14:28:19.527923
996,2021-09-14 14:28:19.531923
996,2021-09-14 14:28:19.536927
798,2021-09-14 14:28:19.543982
515,2021-09-14 14:28:19.548930
429,2021-09-14 14:28:19.552929
394,2021-09-14 14:28:19.556934
371,2021-09-14 14:28:19.564932
366,2021-09-14 14:28:19.568933
996,2021-09-14 14:28:19.572934
996,2021-09-14 14:28:19.581940
997,2021-09-14 14:28:19.585003
673,2021-09-14 14:28:19.589943
481,2021-09-14 14:28:19.593940
417,2021-09-14 14:28:19.601942
383,2021-09-14 14:28:19.605943
372,2021-09-14 14:28:19.609943
361,2021-09-14 14:28:19.613945
997,2021-09-14 14:28:19.621988
997,2021-09-14 14:28:19.626950
997,2021-09-14 14:28:19.630949
589,2021-09-14 14:28:19.638951
456,2021-09-14 14:28:19.642951
401,2021-09-14 14:28:19.646953
382,2021-09-14 14:28:19.650955
367,2021-09-14 14:28:19.658955
989,2021-09-14 14:28:19.662955
996,2021-09-14 14:28:19.666956
996,2021-09-14 14:28:19.670957
869,2021-09-14 14:28:19.679963
533,2021-09-14 14:28:19.683963
432,2021-09-14 14:28:19.687964
397,2021-09-14 14:28:19.695966
375,2021-09-14 14:28:19.699967
362,2021-09-14 14:28:19.703968
997,2021-09-14 14:28:19.708969
996,2021-09-14 14:28:19.715970
997,2021-09-14 14:28:19.719971
717,2021-09-14 14:28:19.724972
491,2021-09-14 14:28:19.728972
422,2021-09-14 14:28:19.736971
387,2021-09-14 14:28:19.740974
369,2021-09-14 14:28:19.744973
364,2021-09-14 14:28:19.748974
996,2021-09-14 14:28:19.756976
996,2021-09-14 14:28:19.761034
996,2021-09-14 14:28:19.765980
618,2021-09-14 14:28:19.773979
466,2021-09-14 14:28:19.777981
407,2021-09-14 14:28:19.781985
380,2021-09-14 14:28:19.785998
370,2021-09-14 14:28:19.793982
357,2021-09-14 14:28:19.797982
996,2021-09-14 14:28:19.801984
997,2021-09-14 14:28:19.806990
966,2021-09-14 14:28:19.814989
554,2021-09-14 14:28:19.818999
441,2021-09-14 14:28:19.823003
396,2021-09-14 14:28:19.830989
379,2021-09-14 14:28:19.834990
362,2021-09-14 14:28:19.840010
995,2021-09-14 14:28:19.844015
997,2021-09-14 14:28:19.851053
996,2021-09-14 14:28:19.856326
768,2021-09-14 14:28:19.860505
507,2021-09-14 14:28:19.864457
423,2021-09-14 14:28:19.871756
392,2021-09-14 14:28:19.876879
370,2021-09-14 14:28:19.880911
363,2021-09-14 14:28:19.888125
996,2021-09-14 14:28:19.893258
997,2021-09-14 14:28:19.896257
997,2021-09-14 14:28:19.901376
653,2021-09-14 14:28:19.908615
473,2021-09-14 14:28:19.912685
414,2021-09-14 14:28:19.917748
381,2021-09-14 14:28:19.921874
370,2021-09-14 14:28:19.929123
361,2021-09-14 14:28:19.933956
997,2021-09-14 14:28:19.938251
996,2021-09-14 14:28:19.942321
997,2021-09-14 14:28:19.949622
576,2021-09-14 14:28:19.954618
452,2021-09-14 14:28:19.958617
399,2021-09-14 14:28:19.965985
380,2021-09-14 14:28:19.970999
367,2021-09-14 14:28:19.973997
992,2021-09-14 14:28:19.978184
996,2021-09-14 14:28:19.987266
997,2021-09-14 14:28:19.990549
835,2021-09-14 14:28:19.995089
525,2021-09-14 14:28:19.999738
429,2021-09-14 14:28:20.006693
394,2021-09-14 14:28:20.011694
374,2021-09-14 14:28:20.015694
360,2021-09-14 14:28:20.023696
996,2021-09-14 14:28:20.027696
997,2021-09-14 14:28:20.031697
996,2021-09-14 14:28:20.035699
701,2021-09-14 14:28:20.043724
486,2021-09-14 14:28:20.048703
418,2021-09-14 14:28:20.052703
387,2021-09-14 14:28:20.056706
367,2021-09-14 14:28:20.064706
363,2021-09-14 14:28:20.068707
996,2021-09-14 14:28:20.073708
997,2021-09-14 14:28:20.080709
996,2021-09-14 14:28:20.084719
606,2021-09-14 14:28:20.089715
461,2021-09-14 14:28:20.093712
406,2021-09-14 14:28:20.101714
377,2021-09-14 14:28:20.105716
369,2021-09-14 14:28:20.109717
496,2021-09-14 14:28:20.113719
996,2021-09-14 14:28:20.121720
996,2021-09-14 14:28:20.125724
926,2021-09-14 14:28:20.130723
545,2021-09-14 14:28:20.134725
439,2021-09-14 14:28:20.142726
393,2021-09-14 14:28:20.146728
378,2021-09-14 14:28:20.150728
362,2021-09-14 14:28:20.158735
996,2021-09-14 14:28:20.162727
997,2021-09-14 14:28:20.166726
997,2021-09-14 14:28:20.170725
750,2021-09-14 14:28:20.178732
502,2021-09-14 14:28:20.182726
420,2021-09-14 14:28:20.187731
391,2021-09-14 14:28:20.191731
370,2021-09-14 14:28:20.199732
360,2021-09-14 14:28:20.203732
997,2021-09-14 14:28:20.207733
996,2021-09-14 14:28:20.215735
997,2021-09-14 14:28:20.219733
643,2021-09-14 14:28:20.224738
468,2021-09-14 14:28:20.228742
412,2021-09-14 14:28:20.235734
380,2021-09-14 14:28:20.240737
367,2021-09-14 14:28:20.244738
360,2021-09-14 14:28:20.248738
996,2021-09-14 14:28:20.256741
997,2021-09-14 14:28:20.260740
998,2021-09-14 14:28:20.264741
566,2021-09-14 14:28:20.273747
448,2021-09-14 14:28:20.277747
398,2021-09-14 14:28:20.281747
376,2021-09-14 14:28:20.285749
366,2021-09-14 14:28:20.293750
995,2021-09-14 14:28:20.297750
996,2021-09-14 14:28:20.301750
997,2021-09-14 14:28:20.306755
808,2021-09-14 14:28:20.313756
519,2021-09-14 14:28:20.318757
427,2021-09-14 14:28:20.322758
390,2021-09-14 14:28:20.326759
374,2021-09-14 14:28:20.334760
358,2021-09-14 14:28:20.338760
996,2021-09-14 14:28:20.343763
996,2021-09-14 14:28:20.350824
997,2021-09-14 14:28:20.355767
680,2021-09-14 14:28:20.359766
480,2021-09-14 14:28:20.363767
413,2021-09-14 14:28:20.371768
385,2021-09-14 14:28:20.375770
365,2021-09-14 14:28:20.379772
360,2021-09-14 14:28:20.383773
996,2021-09-14 14:28:20.391831
997,2021-09-14 14:28:20.396778
997,2021-09-14 14:28:20.400776
593,2021-09-14 14:28:20.408779
454,2021-09-14 14:28:20.412780
403,2021-09-14 14:28:20.416781
374,2021-09-14 14:28:20.420782
365,2021-09-14 14:28:20.428798
986,2021-09-14 14:28:20.433786
997,2021-09-14 14:28:20.437788
996,2021-09-14 14:28:20.441788
886,2021-09-14 14:28:20.449789
533,2021-09-14 14:28:20.453790
434,2021-09-14 14:28:20.457792
388,2021-09-14 14:28:20.465793
372,2021-09-14 14:28:20.469794
358,2021-09-14 14:28:20.473794
996,2021-09-14 14:28:20.477798
998,2021-09-14 14:28:20.486798
997,2021-09-14 14:28:20.490801
725,2021-09-14 14:28:20.494802
493,2021-09-14 14:28:20.498802
412,2021-09-14 14:28:20.506804
383,2021-09-14 14:28:20.510805
363,2021-09-14 14:28:20.515808
350,2021-09-14 14:28:20.519810
996,2021-09-14 14:28:20.527811
996,2021-09-14 14:28:20.531812
997,2021-09-14 14:28:20.535813
623,2021-09-14 14:28:20.543812
457,2021-09-14 14:28:20.547814
402,2021-09-14 14:28:20.551815
372,2021-09-14 14:28:20.555816
355,2021-09-14 14:28:20.563885
351,2021-09-14 14:28:20.568821
997,2021-09-14 14:28:20.572821
997,2021-09-14 14:28:20.576822
995,2021-09-14 14:28:20.584825
552,2021-09-14 14:28:20.588824
438,2021-09-14 14:28:20.592825
388,2021-09-14 14:28:20.600842
364,2021-09-14 14:28:20.604827
